x,y
-521.880780696621,7.916645135624151
-670.1244666266417,7.663517545839232
-706.3969691834803,7.143984264782707
-807.849816563723,6.625599244188579
-891.8367731721585,6.568424675243532
-836.6027503453535,5.416082983938395
-818.96175030251,5.199546217387014
-800.3814812542994,5.122550822723924
-587.5094438590281,4.557372052920896
-501.846462307587,4.323281512954473
-401.6889426797143,4.111226136756526
-320.25253138538557,3.9269837757819945
-311.3193504822651,3.9104832096214235
-282.92939733899397,3.745439293431546
-248.7682275833868,3.497598044127831
-274.25256687485586,3.617010428266789
-277.00467150833646,3.751058813194369
-315.41676782639644,3.924417525562749
-335.11021390989663,4.096748100254155
-411.0436269135243,4.406802362852129
-516.9586690134689,4.172434825354598
-580.3733469039613,4.025935995077753
-567.8872169647937,3.9455605803503473
-558.7205340558403,3.7715705235059622
-529.9337202752467,3.6670287858629966
-500.5639149617409,3.5232037710143054
-438.8130000906953,3.2460795911262803
-365.8616076753422,3.1393725980833453
-306.178517533439,3.099457622908046
-281.64702258916344,3.1259541714913843
-244.55679156441602,3.0569983192082897
-219.98889063495756,3.039176220374122
-208.90477849028508,3.042195187590976
-180.21334419402964,2.7539270911531326
-159.09681059656938,2.4684130695696775
-136.5970223136997,2.437551484253873
-127.73587744467315,2.3665169118195397
-130.9142451828481,2.4117953675169517
-161.66336729943328,2.6299961010859203
-210.94483189178843,2.7609830589037907
-211.1938823857742,2.8123729522975296
-182.1703545826198,2.9295753279597507
-175.22090791349365,2.9925617381968515
-163.0236022359341,3.0164783858011974
-171.15001386802768,3.057846477018262
-151.92973211770888,2.825360394947398
-133.00527849820952,2.781273946214926
-355.62228665257146,4.33586266386124
-561.1342596175873,4.934152067865357
-987.4066011043703,5.90471831568472
-1743.7922982964321,5.985370942975089
-2620.120585110381,5.714096031868746
-3357.2538015687505,6.031386699113646
-3813.5840268414922,6.168842914765667
-3627.04331168046,5.908219494520535
-3850.997939415577,5.859281627966716
-3722.533347559994,5.549997824837133
-3355.554021087685,5.32138077782479
-2660.0367238964,5.166036311155591
-2143.388876402763,4.745530036568158
-1841.000352934101,4.4780180732491734
-1794.6753013464245,4.3478462525639126
-1646.7829363427174,4.098797638850866
-1884.4117161484742,3.5222325462697692
-2074.4362786157008,3.44679329930262
-2204.77888057761,3.5071054269304245
-2247.661519010646,3.4951317955236774
-2306.158672182657,3.458721091061715
-2446.4337356135143,3.538596431597694
-2629.466637036557,3.5393139609784745
-2154.271632734857,3.29254528294105
-1850.8000653886293,3.22508519931249
-1788.6469055497987,3.1981010981366205
-1754.0351610222908,3.215134634095821
-1705.1692134062887,3.194797657360169
-1570.5297159572622,3.0256810123866162
-1583.6578986333218,2.996942666581848
-1518.1497471383311,2.9217025065036535
-1470.5408115353923,2.8713416435925807
-1373.108822289563,2.7614038813918067
-1370.0098464779144,2.751098679087427
-1573.2733680253561,2.8745099217757195
-1654.784312519423,2.926050961081607
-1472.916678230815,2.7518538404997144
-1470.4975349853357,2.7354206336418105
-1559.8005106460319,2.6206131296379254
-1611.811980407679,2.583985008854523
-1569.489785846311,2.541768558374167
-1351.65006585537,2.3717394172380453
-1094.5690408164562,2.18048194129019
-1029.505289901811,2.138285085764408
-962.0884507672686,2.0926965214950197
-876.3278464782136,2.1178606450857167
-924.4120084699138,2.227620436757415
-901.6978204367406,2.2171161839653197
-872.9687419850571,2.198019448573251
-873.8049669928894,2.1813958483585507
-938.4645872348499,2.3110014007371
-924.3705344139976,2.284230539018993
-832.9298537015197,2.2096115859619383
-680.4248422378276,2.0637240085090327
-647.9916203348582,2.041457469818062
-566.7677756895793,1.9651710696621598
-543.685752125311,1.956838833511519
-518.0249235976848,1.9962303201308642
-461.81080721024296,1.9851448090604042
-471.0181857598176,2.020896716339939
-518.147049552436,2.075109482557281
-569.5428064592996,2.1301014999225902
-594.8591938726826,2.181145698526059
-585.3765761421174,2.162307787692983
-548.5206516029593,2.1260735449258568
-531.5239657181478,2.149483383828495
-536.2943547242966,2.1877805939637094
-502.3578361668021,2.175996456426539
-462.7292889249841,2.122017416069993
-426.7025528728629,2.0671836962257597
-402.0195903688579,2.0191689866710525
-412.2819942117934,1.98990377264691
-378.4298478380552,1.9761144893832618
-381.907750413415,1.9997025877533516
-393.8177881159272,1.9781741071272507
-430.7483313553945,2.0275832431049037
-501.18682106204096,2.144003537032018
-506.2178619327735,2.1492401746359255
-382.7965091144002,2.0455831554803776
-399.6346063854678,2.0865042652304373
-437.3872030812455,2.199494678330825
-425.8610774966949,2.1490782300072815
-412.0108781030197,2.2114482010488214
-410.6260771932429,2.216199050535673
-433.28064669308725,2.2314259619211008
-376.0241244667861,2.122994158329377
-383.2089155208512,2.074521661428189
-397.2214958384727,2.1769946932682744
-404.1845793867306,2.1364332991319857
-361.3473427138062,2.0067397157419102
-356.6290801998353,1.9375831188841235
-361.15065845231334,1.928294894452766
-378.2946500998508,1.928534596425347
-382.22534025443326,1.8414083804351034
-377.3458552157353,1.9325059764613002
-366.97364025118986,1.9393346814306993
-327.2372903803734,1.873885896264045
-319.1716244561836,1.8859122544554814
-342.29516976333787,1.9203443279164047
-331.4186975633478,1.8745642289225006
-376.45194249108994,1.8714720367039195
-350.92302073835936,1.86466452890946
-452.5157596374073,2.046628216371609
-525.4665360575356,2.0659629450412553
-542.6681602935738,2.111604407499288
-565.9269250010587,2.11862024734774
-538.2456322846641,2.1129133691679427
-598.2846202759763,2.1497834766680515
-579.0451492023412,2.1312500184190517
-499.05192881410215,2.040510185805593
-386.40521408651784,1.98133400541792
-333.4232825787297,1.9243595259929824
-307.793804780161,1.9364727926921244
-318.4539036081141,2.0159644942223602
-235.67690374410702,1.8037235412666004
-197.45627745902033,1.747116739155178
-208.8478435173269,1.7333154771817787
-240.4883412013652,1.8050429779557864
-264.0622114861656,1.8970429711296137
-262.6761036224294,1.9229276897086622
-234.6704019848174,1.8509927814967835
-220.2503634457139,1.8880499555908523
-230.32982760978297,1.9096525938696853
-197.96930426519475,1.842938875122648
-173.244632796396,1.822116106519074
-158.95815047980693,1.7762297521952042
-150.11306148898893,1.7340870396346464
-165.2402786714311,1.8039507712068081
-165.75836384451884,1.7728592106483587
