x,y
-25385.998832059708,6.466819491205726
-16405.153626499425,5.567161452295368
-10090.307817819903,4.9995603298970375
-7137.345529319761,4.447703534391998
-5701.352595482602,4.08879855215458
-4957.662793061675,3.8843456669260523
-4548.221350290088,3.742349081415101
-3302.770343007516,4.038635416282604
-2535.3814120290776,3.9246472006800945
-2105.5435875723747,3.8196769954945275
-1802.961420710394,3.7502038326239386
-1447.6855627562595,3.6140179600658406
-1324.7596038639654,3.6533896496247196
-1106.7022921562464,3.6243410439161448
-789.6923891985674,3.4220516288873
-757.4133336086937,3.4474795374624914
-767.6386835113626,3.5019246977624534
-1047.6302487445337,3.511146066587275
-1014.3080706264464,3.567205000184611
-964.6979763662671,3.6177073872899146
-1128.9086394331446,3.69573021641558
-1867.0216696203377,4.295812438108506
-2093.5642983554662,4.570241497384371
-2191.6814952328023,4.786191220289407
-2026.6924410519912,5.369297970638169
-2107.4394069238288,5.905036219983819
-2060.47798379445,6.113455388033106
-1738.4020232583428,6.241250436919143
-1361.247679722262,6.003204807366174
-1677.8859943646228,5.611019041727219
-2778.905124871263,5.713433486724462
-2852.5792520096425,5.655858821001102
-3222.59223387147,5.7749870911522
-3586.0796313236174,5.851500415589487
-3695.6514070019225,5.879668030441958
-3766.2971799595975,6.0397514927171745
-3588.97430079662,6.184435774670773
-2783.670650410428,6.658789725387515
-2508.825420092449,6.856764221178893
-1996.667867147707,6.852897553494806
-1586.960723588602,7.003474297904518
-1375.8241739437608,7.058706361549478
-1475.8069527533517,6.804009263182197
-1421.9961094687262,6.589745293532191
-1496.454968255437,6.349310202314291
-1695.3279030037086,6.325765360859131
-1775.127358584728,6.211018449732948
-1820.3806198586403,6.205115912635657
-1946.4766140215052,6.375932103745597
-1622.978241931602,6.345298226911276
-1297.5197890017587,6.337789121376323
-900.3729239788187,6.1481799069695136
-617.4274915055239,5.924069867509084
-335.34072807736425,5.873960373739048
-225.36476492831247,5.906886080851484
-247.04024552592884,5.649923739881412
-284.6723944406956,5.373316511444558
-535.3300488491151,5.33721716064844
-662.5315173495894,5.236641747414594
-747.911268828768,5.2233406221622305
-901.7569407440744,5.156462297992782
-934.6583174051685,4.879981269479877
-854.3940581623909,4.683477590492414
-779.5545256834273,4.473172191936566
-616.4131475468643,4.301847804979491
-486.1374977797849,4.266681605008189
-441.83792971856235,4.274577461854837
-355.0542121198731,4.26641873097146
-244.12539651420235,4.417256869523656
-210.01923179818087,4.556723668615514
-171.5064082146496,4.90265483394908
-108.2942316486386,5.064277853191606
-70.82237903075377,5.20685655157458
-62.279808760734646,5.323748574111842
56.681287576016345,5.269541767623083
84.86333686953343,5.184353239044826
86.05337570573103,5.077884983006858
103.69081208869663,5.0285737875635705
87.55669344029751,5.066775372168959
-11.601596257664784,5.256899555688478
22.58972144217832,5.2136017273933275
-81.43502877449869,5.395709725039951
-75.76371710566906,5.405863155383645
42.71016975126909,5.462821730992767
59.50969409070324,5.532949863682713
110.23237231320232,5.616224236706923
113.11000275209491,5.5601817330601
70.89907544746579,5.783086633558873
214.60474589778323,5.349675456574765
207.9898402790548,5.004537262128005
127.19318363556245,5.112134752156269
2.9665794746088396,5.1368293221070545
-107.37543860260138,4.928851682827892
-172.79070551542557,5.013724432654401
-245.9770027290383,4.977078096938231
-331.6966023677365,5.071652425792086
-265.68377066018803,5.108042891139441
-167.4282970579781,5.3107038054681475
-157.26339657233535,5.51519575238165
-59.85231610921643,5.8666612655564405
-72.39266038229576,6.012696760248114
-77.11921732635291,6.178816650192193
-91.81670164005202,6.2375211756203655
-134.33330064253545,6.170688889811215
-174.81521852116458,6.111565643970922
-119.53364167842086,6.254358465031747
-51.80548835670767,6.266408179712498
-2.2186382334705854,6.453471606228306
52.97997587333949,6.651498994889566
94.65783904116556,6.742085140197009
126.5121883406246,7.170812563471556
70.78791897629073,7.413309956800627
39.08076212841602,7.088063136044566
-86.52571442834557,7.097732650741008
-211.30647981763147,7.254486575755161
-287.48908804856006,7.411258062666172
-304.071643529011,7.492459612487001
-352.03053593588874,7.346323774506111
-339.67371807433153,7.007342423956428
-283.5037034828557,7.125115900646932
-247.01390624216117,7.390380245033338
-138.70728647168437,7.635242241985183
-111.54909231805794,7.4942475558655435
-149.97187565868754,7.552286647059713
-102.40679628991246,7.369566842966257
-115.66557385159416,7.703692220259771
-108.5221011872339,7.802098144016653
-89.04687166216101,7.570841148033647
-116.33018067551278,7.208373746334204
-148.41132773976037,6.891307102507003
-154.96025031819084,6.959171278984967
-186.53299347275362,7.208816478555727
-159.57750945383142,7.161052239900484
-151.5309764492436,7.2698499007810735
-213.8199809368197,7.4356080655497685
-263.0474923909636,7.512111542237092
-179.77109951050892,7.742927676128704
-218.6514996712752,7.78119117397988
-302.3639075828214,8.23258395195991
-399.595163769569,8.776731326349529
-435.92165184730993,8.956116454646338
-466.64511119721044,9.050869473687449
-429.14806147555333,8.970160813106217
-394.9540492140887,8.548126143065469
-339.5939525886318,8.257553553181536
-260.668418077018,8.24329898256874
-207.39275883474855,8.001433163045396
-171.48463407291766,7.538272427313591
-105.43670849785067,8.061711862254217
35.85099819372389,8.734696340457697
155.74465830405265,9.62291702519077
300.818342786749,9.845867855958211
361.4284094380359,8.886493557790947
346.28941551916716,8.066458064441582
384.4170993035007,7.688891252354163
327.1648598812631,6.6770464176076
298.46481703617053,5.719061875363985
293.52789761252785,4.3676367006139944
222.85955675900217,3.8551874567135376
182.12646403225446,3.892815162581572
115.88681741397109,4.254263802349205
84.18303670938401,4.139555573173366
42.032661156362835,4.230078940973123
-21.546390702148155,4.052297144028852
-122.66963306239181,4.036566545093812
-171.59440114342144,3.8908275705201603
-180.4478038075075,3.797478121116702
-202.6927860759969,3.7334514807968393
-241.02123265792576,3.944280558963417
-277.39116983098677,4.3255536525609
-284.2282489259532,4.425042697708936
-276.58545478102246,4.524244620280524
-294.8247438182785,4.568865799679765
-306.5468529891768,4.481401566308341
-170.3707323815502,4.007413891918438
-83.07656091274144,3.884125308213789
-3.864186494422364,3.717379148926939
6.297825946414667,4.018534589822539
0.8330273552534673,4.138997320143363
-39.20949654530953,4.363148704711304
-55.56206542406002,4.554432073154696
-141.55161139805068,5.044441404683719
-170.61791512385335,5.259663806834649
-165.10663459972616,5.2962243114994685
-177.71736917507005,5.5094887050783905
-152.15339916422437,5.73589314604441
-71.07718461352765,6.035840185045344
-46.17688006133228,6.316965158369693
2.483528908731136,6.070275157361768
13.144334951494185,5.705574388119989
8.756571613271534,6.240073471345328
8.057728023486904,6.004586311463901
14.6728936652338,5.8814039835039535
33.43222061669013,5.609953518517604
31.029695499653062,5.472596396917776
70.52937237071173,5.468816403427685
86.3343213710885,5.828539723888055
86.86574426849855,5.085070245810646
108.98143539953628,5.169704988315553
74.55729721344356,5.2790017923180725
93.87178239723436,5.141718289722065
65.56394586181585,5.254995869304971
62.72688299894427,5.380690476815701
52.40486558757032,5.438915316513328
32.28951024227246,5.7314662254249145
10.778577371493983,5.760280803358525
7.214461327870606,5.710179256649733
-11.482424850064085,5.644235764562671
0.29473750888015215,5.470095492456747
-12.097614534662984,5.207625250067681
16.109859977755715,4.550247111995388
51.40255283309227,4.3975340979807145
74.99142150426113,4.352829218782338
93.7968586751104,4.694533147434367
103.27641239686879,4.75720624115871
99.17921571909491,5.126572039271905
81.40307031380787,5.700024519550706
-1.7216416771040792,5.288933033154348
-58.38881308664124,5.614187485757589
-49.3647739752776,5.570266117802726
-50.811717375476476,5.517863176106168
-36.48922394872537,5.655477697476289
19.271998899531475,5.516899454399286
61.87107892812714,5.2192815930720835
174.0028863267212,5.200246819480629
230.72736520957164,4.948475412641085
235.93750659991557,5.098826567538502
236.58501082211208,5.20618223088454
251.19503903484008,5.266524249095219
233.0329384199747,4.974914087882509
176.11348882384644,5.370712601081232
143.84460323473397,5.4382414346043095
124.79503943623263,5.398567243863116
127.11749790950422,5.186077142414782
120.87714440990183,5.365944360733392
105.37586139955194,5.2821191365345515
143.27318579577263,5.3926812022760044
198.44747074211443,5.111171740626998
189.65232353889556,5.201037852431778
197.7673936855899,5.2878818069550295
181.18859012578255,5.25442903363898
169.4026168039186,5.132396970176754
182.8116647714425,5.133416496785348
177.15741521918918,5.038329183581302
168.09704324397256,5.148974486098145
182.23821511477178,4.820276952019437
