x,y
-513.3460616471502,5.4567967987734605
-485.32041959122887,5.568934495844292
-903.2166005157501,5.967205579222722
-1512.4595762240199,6.446418885754711
-2027.220287690975,6.693419781234872
-2271.6764643391343,6.737898603949954
-2690.7285977918436,7.127823097353023
-2853.842222379594,7.330781803591736
-2771.0678004649576,7.144277468953881
-2020.4580199252784,6.40178987317719
-1315.0079568897052,5.919800681474084
-996.7556610099193,5.568133625237983
-811.1920973394509,5.576983834369222
-555.9220566259645,5.292859697349759
-572.2734631827641,5.3316333778662415
-546.4211106892121,5.354675462832732
-613.2697064909275,5.31469662986331
-854.0886178306467,5.496081804068701
-778.1604625078312,5.527115716765748
-633.7094242815258,5.477046503821787
-551.9782526872108,5.285585012807235
-581.3109137367946,5.43694378858316
-576.4301613956585,5.50005858420379
-667.7086811063746,5.492376612671996
-752.0493614321438,5.583297291677614
-807.5269313961991,5.717490691152246
-940.78661136989,6.088252973547422
-1101.267552832108,6.502337168685248
-987.8437542395732,6.327920707615729
-829.9190451562104,5.995356928728661
-568.3930744903403,5.863831314189826
-450.0715090345707,5.702832839700293
-357.91456148519103,5.485136917724041
-286.7895895017165,5.0363993211970435
-209.09026563020365,4.835963730917663
-213.71117883904242,4.626006599508607
-198.78547184417096,4.469265839146013
-175.74548796132063,4.37828498007378
-84.15134993817064,4.359130216950361
-107.8348165745732,4.3270652386179735
-125.42358470529312,4.409004450837625
-108.71032162581938,4.427091791145073
-129.39721382923094,4.454732597820538
-105.80147180759216,4.414154067650652
-120.60152365886205,4.333362979705734
-96.89967779651352,4.505259036446028
-55.310271876597355,4.414128528388775
-38.38989141087027,4.166090734567746
-23.26433243775341,4.043154057423922
-25.58281690203932,4.004603517489167
-29.237614372561236,3.9230736526086885
-7.699532799347451,3.7912751760309393
-56.04823878303044,3.351949553136806
-65.56845289514735,3.347560755489614
-66.3593413617826,3.495212293286939
-75.40211167768875,3.5052665504736478
-59.1598505977657,3.2593166733057926
-49.14856723647425,3.2935455441096835
-39.59473212764527,3.433889266577819
-25.18396905077214,3.319702380729749
