x,y,t
-13.246632326065876,2.6054722984077845,1
-13.771060600937963,2.6499473040525046,2
-35.746950594911226,2.6555970752529614,3
-46.23269942923071,2.792924455276805,4
-56.51261590941855,2.9384145749641313,5
-65.24653187560993,3.0379539715364703,6
-61.5029987505686,2.885497674478714,7
-60.703192272036155,2.902394079493412,8
-71.68207799167317,3.1825506027685178,9
-67.99119985837773,3.57095554771237,10
-73.51377616446038,3.64971403110831,11
-86.74868975575916,3.194513199125778,12
-99.78092727069331,2.985978590401984,13
-127.31208801211756,3.186175782261444,14
-143.51159828598807,3.1067515140253716,15
-153.9569968317675,3.0463242590343667,16
-172.6812470266164,3.0224918824679987,17
-179.26290130577715,2.966965516867868,18
-168.5627819667173,2.952825340392982,19
-170.15533400219402,2.9665929854993536,20
-135.7341912202856,2.689175599740414,21
-131.95035191415127,2.677166969261753,22
-119.2747978754935,2.625834612578468,23
-106.28639748972691,2.4298136730267035,24
-104.01581981980762,2.3605601430661887,25
-87.54597991017283,2.3451875184037263,26
-82.01088346784826,2.2580969444305343,27
-78.12719406549984,2.3048731846834456,28
-74.39195833893623,2.185616372407321,29
-65.21278450088903,2.0750166507968735,30
-52.56288959760696,1.959045782255411,31
-51.722868195614446,1.9244346258673475,32
-67.5531925968191,1.979566937409533,33
-264.9578685457694,3.172304133939364,34
-313.61239660124374,3.372949789050694,35
-347.4431759513845,3.47288663800107,36
-356.66048672202817,3.480761514566848,37
-370.02752688543893,3.5707196168263877,38
-360.02127793618877,3.560875840360941,39
-338.88853212690265,3.5451341915967545,40
-132.2681872587233,2.6634196599247764,41
-104.82531468858936,2.3202377788844517,42
-207.23015282979318,3.203306963368089,43
-242.3553607801371,3.467428162097278,44
-259.9490579403871,3.3469743845393385,45
-279.0877724094803,3.3908061237075056,46
-319.4504824345696,3.4294643278264054,47
-326.9859696425232,3.4830247048849596,48
-389.76213670211786,3.739053261167525,49
-327.92480279254056,3.461544595323866,50
-290.13193156756944,3.189033363753937,51
-300.7909029118883,3.1762086418989988,52
-311.4569046607496,3.3297953587204625,53
-285.0413862729484,3.178682744611094,54
-282.77319321857533,3.156798548338524,55
-200.5921527083328,2.7261575963823597,56
-198.05757894702953,2.574020032359906,57
-232.77301243306323,2.8227934090476454,58
-247.13476794278307,3.0727985517881002,59
-249.44479859853018,3.2282979816980957,60
-296.2169864627378,3.594707532098475,61
-312.52530545845957,3.5591938660326767,62
-383.57095292950964,3.966032304114655,63
-345.6405787367738,3.9338899181285614,64
-325.18642115126266,3.9123201713799487,65
-275.4096128273882,3.558058570294794,66
-294.1273529048674,3.51958959075126,67
-266.1229822686435,3.3824865595495934,68
-297.22398861991945,3.699064494359581,69
-259.6027760863796,3.3930462273969972,70
-292.5328937787068,3.65233284522689,71
-326.58539654960236,3.8718425855501826,72
-366.975899036227,4.082051044292928,73
-342.0141977064413,3.942286622167838,74
-362.17377859263587,3.882150296003737,75
-378.8356360178838,3.926343629344866,76
-449.45900321401103,4.279116150600965,77
-478.65958351964554,4.348442050013063,78
-691.241067127046,5.0883896040138525,79
-772.5219522714153,5.611214774570902,80
-843.4935008437027,5.97977374988344,81
-923.6933187358773,6.323427835253068,82
-933.120334107486,6.269029322278646,83
-858.0389057921367,6.133480801650823,84
-808.9826131159587,6.275635639788901,85
-576.1629269764098,5.510608712606047,86
-513.1121074611278,5.07633153007274,87
-489.5858837794396,4.902264636821048,88
-462.24257103190365,4.562320085674409,89
-424.1283113614086,4.450557578258856,90
-654.5270294669144,5.560697874824223,91
-738.2792999531591,5.627280890578387,92
-727.9230420395447,5.60415149648134,93
-768.5398412842077,5.439482084963776,94
-744.5448608440166,4.900713983279272,95
-747.1424211128945,5.032666366091164,96
-667.7774588393233,4.6916463774961,97
-438.38050855543594,3.590128236904317,98
-394.3942949508973,3.5222767399424098,99
-420.6648761402409,3.576416832084727,100
-375.98093221882397,3.430233657355335,101
-350.22930222887635,3.4788307407260866,102
-368.99426298727707,3.550032335632861,103
-475.83750148474905,3.807222268085649,104
-729.6003625407843,4.981396642464536,105
-854.1061938712983,5.197274959028947,106
-1015.2502742049028,5.607570179963974,107
-1178.5736753077597,6.051877560463846,108
-1213.0863393181858,6.243132558905525,109
-1285.5813910020495,6.429516480867554,110
-1216.7069223122235,6.390433052216594,111
-1059.1843055652023,5.993025931811502,112
-1077.745716961381,6.3606346171917405,113
-958.8085919664547,6.371490814190008,114
-932.7388690126868,6.51764025915781,115
-1208.3928154512996,7.272960372270283,116
-1189.3511563331335,6.9787432391441815,117
-1299.466693191294,7.300761800768146,118
-1267.1448444936502,7.17500449351876,119
-1346.6411597784502,7.313431913855591,120
-1371.1847531270955,7.359427026066131,121
-1262.4536144157848,7.115760353051818,122
-1122.2925861860845,6.8682091605291475,123
-1013.5849632458327,6.908831940529054,124
-953.5041109718871,6.659099425212396,125
-1005.5237831010195,6.772140413640601,126
-1043.172784325309,6.691813335216475,127
-942.7084282753477,6.38356228082037,128
-848.3879365102086,5.907742003527491,129
-842.6308644182501,5.73496263712562,130
-783.710646648824,5.409643964359759,131
-794.6487387129183,5.490731690173622,132
-1455.3643305854132,6.104305058299286,133
-1420.8556997112707,6.020887583168872,134
-1546.5858107492,6.163793385032293,135
-1602.3412715844402,6.222466907457585,136
-1520.9353890074378,6.042539150086432,137
-1551.534741519547,6.106552018195477,138
-1500.436041675,6.04283631149223,139
-878.520257589888,5.505902172322073,140
-943.5722385695312,5.974743600159986,141
-970.7659590330693,5.690741383930869,142
-917.7623378834371,5.455078051150416,143
-866.5272572513314,5.086527920515891,144
-1000.3719834994532,5.421507337452128,145
-1046.553963206359,5.520809797647126,146
-1035.793302455657,5.473053172001827,147
-1053.3891448577037,5.40026002032204,148
-1009.5948278175466,5.570178325268248,149
-1023.0995978677022,5.6941367134085175,150
-1002.9972893508059,5.645005884516677,151
-856.3946260312298,5.262026674469964,152
-786.7960598208546,5.057079962727758,153
-770.0653617017604,5.035797205689348,154
-684.6232494776539,4.777640375444484,155
-622.4842016278183,4.643718525988889,156
-600.96482723107,4.59694810200942,157
-621.8721409556232,4.588217255618791,158
-756.9473736722149,5.211867044066459,159
-717.5907905492222,5.216846748074171,160
-785.1134389935993,5.213529198835961,161
-701.8004582682066,4.720530503313847,162
-671.7160889273824,4.435142749073745,163
-694.0074406241899,4.554955985456459,164
-705.6235522648037,4.700254970708302,165
-520.5751893416725,4.025907313717628,166
-489.19821623483324,3.8698446500322374,167
-414.7034593922938,3.6142348591637266,168
-539.8767539051777,4.312675465511941,169
-546.158219725662,4.374879858546239,170
-484.83053047171546,4.056361226857533,171
-488.00984734180184,4.175042240938259,172
-470.13546705917787,4.068742351396405,173
-499.13910300399715,4.339670609841046,174
-500.38748484588257,4.434662587958767,175
-319.45438372966254,2.1642120632340287,176
-283.48773809185025,2.068538249585355,177
-270.25394494846034,1.9606999758971866,178
-545.745040126899,2.6611957297173565,179
-872.8845334653137,3.264437024700393,180
-880.2057769889602,3.233886686428638,181
-848.9146114436719,3.1367709975830924,182
-725.5965565696275,3.8538200338342206,183
-789.4414542373056,3.9009179170119364,184
-810.4046549031838,3.949139613518531,185
-590.2579098791583,3.3793781709655186,186
-327.8723377170446,2.9151501688401784,187
-314.51215915456464,2.9122337125674216,188
-300.2588599929994,2.872490413081735,189
-316.18808403848226,2.9584436635757854,190
-285.0245725544152,2.932149389933056,191
-282.3213049520611,2.91533897082116,192
-339.8554644574614,3.1580894933417434,193
-317.5247341220901,2.9935989814568194,194
-307.355068402224,2.9129264954996468,195
-305.303400599264,2.9673992797142,196
-336.9461463499346,3.047720481842467,197
-337.21666013634473,3.0889926965192593,198
-391.51662782690767,3.356643887245744,199
-325.0257211668517,3.1603273005575314,200
-328.0982653089965,3.258937557818941,201
