x,y,t
-107.22552929670832,1.1510470970453568,1
-111.58958996475258,1.155076112778003,2
-105.65603573957763,1.16700901388137,3
-28.280342605607057,1.0637183799001868,4
-20.617177344600876,1.0419012466728628,5
-20.202956473988124,1.2003269795832592,6
-16.59539067774706,1.147698260734798,7
-14.155745252340584,1.108821816513016,8
-12.79419065486629,1.0859390082064275,9
-14.458934746731806,1.125524321256062,10
-15.517664250228353,1.1261270627140483,11
-13.704043999092574,1.1071655125495712,12
-15.652638074966422,1.1162137864576083,13
-16.84100352545431,1.1064124633691754,14
-21.717796945538016,1.0597799360522795,15
-24.432178179865417,1.0479036392432084,16
-24.56690029843595,1.0174195288662191,17
-24.275593319630097,1.0057110191913832,18
-21.227703588274025,0.9980853788365177,19
-22.65359567433743,1.003714064186248,20
-32.03945824173812,1.4400083632001888,21
-46.120182809530874,1.4661605161998268,22
-48.74961821261136,1.4640592681478635,23
-45.095378241237704,1.4753281041579052,24
-46.7531139503811,1.5261689909715181,25
-47.05486015586165,1.5142361179215331,26
-44.67892292107513,1.5349649966913805,27
-31.755689664842723,1.3035878716471216,28
-17.550492074070437,1.2462110253710341,29
-15.346514904862692,1.275120275244553,30
-24.64147224267108,1.3564775380334917,31
-33.44219799674336,1.3556253686300088,32
-41.18185912903611,1.3956097865572399,33
-62.4739130985539,1.4015516823808039,34
-51.742320833885834,1.5577863692837675,35
-44.474920873233394,1.5879911304972911,36
-59.75296733451313,1.660615403255875,37
-51.58531123239169,1.6131802353670328,38
-42.547901862518636,1.5764809659279,39
-40.14800219322364,1.5974695922513722,40
-26.11752777538623,1.5842090305310308,41
-31.396736106663596,1.3695285400822934,42
-39.190591309995085,1.4080232418797214,43
-33.63598959359732,1.3477374827743096,44
-33.38478455798136,1.3483533482408339,45
-37.836811098567544,1.335295866220123,46
-45.097601593177856,1.3841909072245748,47
-58.11515704661411,1.4504971650094425,48
-63.95006945550077,1.5289753528945003,49
-71.47540713217487,1.5350372462012156,50
-62.94506502242046,1.475256013682175,51
-70.53657575343823,1.5784842965204984,52
-69.6514491711733,1.6184735848694753,53
-60.022196457932026,1.5247928629081753,54
-39.507603256109384,1.45987188377469,55
-34.78767886286115,1.4154153452719724,56
-20.975641692344478,1.305967280129707,57
-28.39950337039194,1.361267557895619,58
-30.486305737322382,1.3933392579044845,59
-29.975673292170132,1.379807041621273,60
-30.053528878770717,1.375161184155296,61
-36.64909206628794,1.363018180808819,62
-32.04307126152116,1.3294486023242018,63
-36.291872193662726,1.456165985370159,64
-32.609303681944986,1.4390998725147017,65
-27.02741832377896,1.395019918810808,66
-29.754251942235413,1.5013831881692596,67
-29.76077718378054,1.513765102904063,68
-30.32430930788502,1.6115049543874558,69
-32.982700817454464,1.5786742595062053,70
-10.504315160839148,1.1184258543158965,71
-9.997856781104659,1.1229145722437124,72
