x,y,t
-1010.084218761362,5.193122085309749,1
-953.0846354571926,4.924010074675761,2
-1327.851362265949,5.391619864278656,3
-1603.47523888683,5.162120428727081,4
-2085.5886762745245,5.609759519975243,5
-2316.3260599200553,5.8042153321466925,6
-2555.7439437911744,6.031064125036873,7
-2553.891650777641,5.913863187106487,8
-2824.2604369892856,5.877031407918586,9
-2550.0741536121386,5.282676017969752,10
-2325.93677522767,4.942257261950685,11
-1844.3291847992155,4.299345402420426,12
-1963.7475746587943,4.436561873928248,13
-2514.4350597947573,4.69973360377838,14
-3196.4924967274346,4.694499569373728,15
-3439.7551332945486,4.646897604097474,16
-3766.286429922497,4.829685666715067,17
-3921.9799120698253,4.886860083948881,18
-4637.799379584812,5.067314968089927,19
-4695.3172764689225,5.062944814419935,20
-4179.776455816725,4.7931284611555585,21
-3559.1967285648716,4.612352645361421,22
-3231.6800663521853,4.587174050866993,23
-2826.0843941117682,4.513554079907131,24
-2647.1097361565994,4.408450226956394,25
-1961.5252463858135,3.967177578236303,26
-1867.402549852854,4.047448617276791,27
-1789.6875320514937,4.238222333538412,28
-1784.1002600496838,4.461232390966602,29
-1705.2374368784656,4.41543145401431,30
-1800.6755874103483,4.375140357288341,31
-1831.605048772682,4.235311444514664,32
-1943.9262878571597,4.354065075474604,33
-2035.5986866236017,4.547081331080758,34
-2099.875098431188,4.574550484057789,35
-2945.354422558723,4.6072491360078605,36
-3819.2947567570454,4.587023383468765,37
-4066.940589802804,4.632402916594591,38
-4916.477666128628,4.809213721196152,39
-5163.585023137033,4.73247549968002,40
-5195.352099416431,4.6511606091077375,41
-5392.266534590473,4.692591844513389,42
-4658.220273267128,4.464738213656769,43
-3783.1335051331057,4.270917438585261,44
-3606.412261950678,4.156527058951073,45
-3024.9766007405397,3.8844566605247963,46
-2745.3717479131215,3.8375375363082265,47
-2698.268798614311,3.7986774790873103,48
-2707.6589749791983,3.7763699089946345,49
-2599.3852023964837,3.7385567095994885,50
-2570.4287385750645,3.7212292256695587,51
-2349.6882408490587,3.6899378903069926,52
-2385.5253542868963,3.7642736888577546,53
-2512.3802448619795,3.8300958236405998,54
-2388.853088518844,3.7978909964326384,55
-2273.9152493428414,3.8251880122144004,56
-2220.618230700246,3.788481816498725,57
-2235.274036187213,3.85782206474811,58
-2358.743819483002,3.952783628207813,59
-2015.2791114984955,3.752516205947698,60
-1769.0715799151133,3.6827490537296086,61
-1771.812421064598,3.797160885176837,62
-1829.4770541155863,3.87887449763796,63
-1947.6582007149213,3.8633666331938965,64
-2062.4762277011323,3.9816283732182267,65
-1964.5028017791185,3.975796948012244,66
-1619.0880727165036,4.057678428715097,67
-228.94074562785474,4.593103390316288,68
237.840364326867,5.134351251648247,69
293.84135383888855,5.339783912775916,70
334.68945350846735,5.448138161752794,71
453.1545616499698,5.488670670575778,72
490.5061338974943,5.47770412568442,73
126.97376765699681,5.369113958869103,74
-1371.7847914728218,4.979133980041015,75
-1925.2309228449703,4.529901789539402,76
-2040.599939227007,4.380462663559502,77
-1900.1903855298804,4.317384145935954,78
-2040.1162855064829,4.391912053476792,79
-1957.773961172386,4.315899651108943,80
-1997.3693500713346,4.275052773287358,81
-1888.3072977960283,4.205461699320268,82
-1877.125587244317,4.252510216555445,83
-1561.786065333965,3.9455589975510783,84
-1410.4688472503185,3.725836252210117,85
-1167.2191629201798,3.4073375064613356,86
-1320.9292027641686,3.5550413269036474,87
-1286.0876041359763,3.608694814042157,88
-1333.1710819439368,3.6587361784937644,89
-1308.6123639925822,3.569558498683511,90
-1280.947723426502,3.1151171690051,91
-1445.5109403311587,3.0796523169050047,92
-1668.4145561853657,3.271323807414485,93
-1788.306597064083,3.3304988265660227,94
-1737.9840726053246,3.24902508617285,95
-1831.7147793066613,3.285768731828347,96
-1879.4314739654537,3.3214157839736016,97
-1956.0251447316252,3.568044425709965,98
-1697.4229205313516,3.588070797333272,99
-1502.1677855386483,3.437508400203732,100
