x,y,t
-1224.713994514261,3.996324605440767,1
-1141.0951037631903,3.802474267920965,2
-1336.6440344095258,3.4729821176200315,3
-1750.6327150024,3.5727409723734707,4
-2260.01586181497,3.7213002190957916,5
-2493.33141981708,3.8572008190703264,6
-2670.1307511677246,3.845111803396425,7
-2777.1714359533125,3.833348768072143,8
-2805.231627309416,3.806224423842734,9
-2200.4869235954397,3.499224344364979,10
-1690.134609179216,3.1691616535737226,11
-1273.9999674446108,2.9474940403554575,12
-1046.5475626341156,2.7756241696972492,13
-928.9127197436818,2.716523842009816,14
-911.6627119223177,2.7574012692951797,15
-898.5234179076895,2.759346209148076,16
-1012.0168027176061,2.8967112944275133,17
-1089.2491930623387,2.856278135144132,18
-1064.4515303589442,2.8278168056288346,19
-1033.4600604375896,2.7619612567377216,20
-1062.3008105872766,2.768795971288045,21
-1070.3116228125593,2.769399009343964,22
-1193.9565833115955,2.773269003639669,23
-1261.1564699774372,2.706511053758559,24
-1379.5513562295525,2.6737186636535295,25
-1508.818779237091,2.6830472242673338,26
-1635.1734901845414,2.6824185923104698,27
-1668.5362962908057,2.656444512611049,28
-1627.2011818513133,2.5871857630105306,29
-1436.352855028493,2.436334721535768,30
-1175.6746182695706,2.2859040991595894,31
-1157.0344391777285,2.2395303922634695,32
-1280.4296661149665,2.2091777145231783,33
-1467.99887690197,2.2742976832101625,34
-1765.5488404091707,2.3892643624577636,35
-2188.8304428096017,2.477504056950548,36
-2496.8554702562465,2.575502514549134,37
-2766.756621725038,2.6603225068427454,38
-2869.5896591782557,2.6799503687810295,39
-2760.4517374063257,2.651531474291348,40
-2766.2320232888515,2.6704935611571416,41
-2507.065894324563,2.617440752623723,42
-2410.726694564898,2.665305436602275,43
-2203.151188956385,2.6039295671025697,44
-2063.872629543567,2.5785487240738934,45
-1771.9312042929707,2.4514026594422753,46
-1552.3040715296274,2.3780521252800537,47
-1203.628210195867,2.2290020469210083,48
-1014.1502528132974,2.1329885128525454,49
-721.6700097865684,1.963766201208326,50
-661.1672044442134,1.928545497801912,51
-608.738298134726,1.8751693878214093,52
-576.2010235455056,1.8887392363380646,53
-561.8203988513474,1.8942592532693476,54
-578.0304005672665,1.8857559842918765,55
-581.2351511497209,1.9225847692658562,56
-572.1917847493195,1.950089889827334,57
-559.3331658343203,2.0048094372202305,58
-501.93915283227443,1.9461821013155387,59
-464.00763517974735,1.936178867406385,60
-419.5711816366386,1.8880723260252452,61
-454.23352451413786,1.8600025757264698,62
-421.86165631828715,1.8035337957595377,63
-436.3851098477595,1.7914276610307938,64
-387.67165601392145,1.7080574696229274,65
-406.37402848950865,1.6769055674135624,66
-418.9232446629874,1.6562980490983548,67
-393.7500223407414,1.6237980420721672,68
-385.04087922252086,1.6428134373465888,69
-380.56229739495143,1.650769079690603,70
-314.0320255727323,1.663260908298708,71
-314.10083041282866,1.6580900377011005,72
-317.6191829802596,1.672003683185614,73
-363.52638179761976,1.7280307960231718,74
-383.3580366954087,1.7592983794611945,75
-346.8914473152815,1.714195057045493,76
-357.4036284054803,1.748779384206659,77
-442.80797239568227,1.7879191676212074,78
-446.6526443308342,1.8155325285752377,79
-452.95099379806896,1.8529412974003827,80
-421.5815915328213,1.8232166511687953,81
-425.4020911173929,1.8466426750495974,82
-441.98469698996666,1.8766680960114852,83
-479.21905646118165,1.9244769326668902,84
-477.4288732339568,1.921562562738554,85
-482.43614623499826,1.9218442522114705,86
-453.86890692646017,1.9023414237641691,87
-446.6665258133783,1.9203839612227687,88
-417.7928324205481,1.9183823077042361,89
-374.7224007309396,1.885623379521157,90
-333.99877343608813,1.8283084244774175,91
-266.2546566287653,1.834065225300796,92
-245.78945154154792,1.810141856256639,93
-466.42659003988405,1.3931549706614024,94
-566.9315929908101,1.3808522152952896,95
-570.7626394748785,1.38499931476162,96
-580.6641777780948,1.3916688654196654,97
-600.8756866450229,1.451687357870001,98
-609.8030022723814,1.469779227859717,99
-624.0552975524241,1.5136560636034364,100
-445.81472797102026,1.8785879656030575,101
-51.15296879614027,1.875882388744021,102
-37.23483770839308,1.9068714901813286,103
1.9034837303425902,1.903891519789535,104
-46.69098873299183,1.8604819776693806,105
