x,y,t
-13.353997975018096,1.738784770661809,1
-39.05050390195585,1.9060480185535218,2
-80.18653558635806,2.1263285272112378,3
-85.3400571315967,2.2478657812866163,4
-82.98921964909974,2.068292424127883,5
-129.2313420291935,2.287557679227934,6
-167.62919013011063,2.3655444553922593,7
-223.83401385090812,2.578321312001205,8
-133.6240407038228,2.014585386265062,9
-117.06641110862671,2.0116357466253247,10
-130.13443764360824,2.0110282869698133,11
-157.60783555483528,2.015446636651221,12
-144.04050380528298,2.0101534240229944,13
-147.20498493137669,2.0071368094154542,14
-150.90054295287203,2.0038879771282776,15
-183.89958250999192,2.017090552144096,16
-209.81699015874128,2.0212641776951106,17
-218.0276128896124,2.021472849139046,18
-203.45822183837188,2.0126002289998004,19
-202.48564944571874,2.014202650284335,20
-200.991462802654,2.009299551584455,21
-189.16777355852318,2.004472821737353,22
-187.66186979632656,2.005850658183747,23
-186.3757399449569,2.019808323001527,24
-215.63378753291468,2.062977055202558,25
-209.38107417555085,2.064996709667587,26
-185.00756230132149,2.0477324460578386,27
-187.11559267156488,2.0568063264243115,28
-187.10089815139347,2.0752108764460657,29
-188.72126163018933,2.0567294206897193,30
-186.2920487786434,2.023793849220473,31
-173.5620078536605,1.9519105154761878,32
-165.6043959507409,1.9196080156024091,33
-185.16569773489744,1.9492955011687916,34
-209.95274504062522,2.0566200521153304,35
-282.7384555574849,2.231641013527366,36
-373.9176584046111,2.4727271199831784,37
-422.7550148548142,2.633626779085039,38
-418.19050677408546,2.657488884885747,39
-444.57843959383433,2.7169559578694655,40
-492.0784219273424,2.8227636678956003,41
-486.46870613832266,2.6847030026728254,42
-470.8018810566208,2.6749200422494654,43
-400.28514290550766,2.5874151655035647,44
-412.9563019600913,2.633946189900203,45
-453.13614717491606,2.800994176198283,46
-481.0406328977183,2.8833752615969717,47
-443.57811734981163,2.832331773857509,48
-409.64902108232036,2.7926606785745602,49
-379.15953553169317,2.826120260790791,50
-414.43505229358743,2.861983145525925,51
-340.20654353633836,2.6372787789582475,52
-341.15457435152325,2.597161300445158,53
-305.11144075367787,2.515027314653839,54
-338.1088118874234,2.647724380862553,55
-384.49515071519806,2.8799188807182534,56
-422.8847370609603,2.9370630861377305,57
-374.5898152751055,2.6372487190177076,58
-453.6224149116246,2.807807017718229,59
-459.4083057226905,2.8645756653163352,60
-471.7173424963146,2.81816942990351,61
-550.094557252965,2.878001943516595,62
-654.8581183130221,3.0561594600178053,63
-576.81602207553,2.849294044966671,64
