x,y
-1295.4388152036406,2.246777991133015
-1535.8363266695085,3.053929267359155
-1603.899180646634,3.0992222038466495
-1720.6758407460982,3.193551737142063
-1649.7344845440907,3.164985224349708
-969.2040604677716,3.3186874232617565
-678.1223766405524,3.1819473080317864
-513.1860648511542,3.045245862315045
-443.7825177801071,3.1125838812112483
-388.7700227334806,3.0986299855039325
-357.252213137953,2.9940838764697406
-312.32742141605837,2.855916573155177
-259.2762462656529,2.7047477541135803
-256.1752946643196,2.7242887612213864
-361.5929945397872,2.7940996143052437
-445.8330055861499,2.9134215886989825
-477.23722467665254,2.9870295182914415
-563.1005308710687,3.228604647105553
-662.4337447803775,3.456180324102311
-707.6236150002221,3.547784715147703
-825.3051025461593,3.7253277718772404
-654.9489416027426,3.583336859321276
-638.726019325089,3.6545371571605387
-598.5083105510867,3.560673450805346
-514.4378168770411,3.403082264016433
-432.8716692936848,3.2384641958403066
-397.6647495073842,3.1293105690701424
-318.3903965925273,2.896490302828893
-316.24926590478645,2.852804934481232
-312.70658128882513,2.7898261528483808
-858.0218474142613,2.2345572749750104
-805.0386782772824,2.2316562975931657
-706.1381449926879,2.1506215506808504
-706.3107052587164,2.160095081624224
-692.6545325339956,2.139900502905256
-724.2196236636522,2.1673016669609995
-715.7536753514231,2.151274482913442
-491.2605258248907,2.3777975438876218
-453.09836845783934,2.494220963983857
-462.3031829428114,2.5794888651638748
-428.1950986673168,2.5111407832441057
-405.4730715750008,2.4604328170537633
-386.23531153829185,2.467278525502393
-357.7404738786766,2.5252681944768156
-392.6403560864714,2.6676077775843723
-366.87438581125855,2.589954684345069
-318.9630987827766,2.525345085954167
-325.4648293510894,2.595403546299828
-334.31232029787816,2.588263452301017
-343.5659365017488,2.6004211461065845
-335.27493601123086,2.5988616241272466
-291.8646187426831,2.5281268280759757
-259.83572651302484,2.528594617321267
-327.2466282473072,2.644801430794565
-407.7315397623809,2.725981400075495
-461.30874727666117,2.9077208136176873
-464.70196008725816,2.893931262821862
-505.6949821447853,2.9902239413290426
-900.2389196640856,3.406953143225958
-997.350676087241,3.4096081142544774
-943.178355052783,3.4152943302651324
-889.5967358195414,3.3842274275809534
-897.4722734860711,3.346855421593363
-908.2526615621175,3.3166030413410623
-914.5136823268178,3.2509331471026806
