x,y
-467.73241365374446,2.353594494867548
-575.4272917450484,2.5437226322482682
-722.7905529087518,2.812617253406776
-816.6084010634406,3.0084248936265556
-898.0278729735561,3.1420551644436356
-961.0875372001228,3.1908925672813613
-1004.9458854694379,3.2423670843753167
-774.724232363898,4.81167796582937
-755.544705582102,4.902131474342941
-562.6969088337944,4.613432023251988
-423.70294432564265,4.064743023174691
-347.93243266434934,3.696023018925384
-315.8317026367482,3.5133712965026835
-290.39047454967556,3.534943349884424
-255.78623201041523,3.442375717632587
-221.66478979366346,3.509221135026282
-197.19195784808133,4.074121684850971
-207.71776458452803,4.482974410261567
-215.4873689733285,4.630078921720511
-204.98100417604402,5.0396198344529815
-185.10082405670298,5.047404535058977
-178.06871962774562,5.16668186327643
-145.4963594511294,5.213596767392456
-173.69888219182573,5.490865236102941
-147.24650118116196,4.764457455377364
-142.96587848553773,4.528817605982879
-145.67879559688396,4.609558498227238
-173.4637560369501,4.843281808188767
-165.4982879240387,4.660344232899304
-187.89752170277782,4.969661376368239
-197.8283074115213,4.816564733761576
-163.28941239493736,2.3007604293424846
-179.53976606409734,2.247931266326674
-178.0512243200662,2.1960184659692445
-158.46301798250695,2.076791442156849
-168.03034294423088,2.0468379464046893
-193.29119123170702,2.1059969032115826
-172.2247068368271,1.9759703140910367
-121.53279206451383,2.055024846300775
-103.76936268367051,2.128536572669281
-109.99073160568838,2.266017801947706
-106.530308127322,2.3555110492225357
-95.11335830339155,2.282801029897778
-71.98642690634686,2.130286475501366
-61.12419840429126,2.1595514188992593
-55.77856357734726,2.1998290371438323
-50.90550249450912,2.1203397703396183
-54.91505850151528,2.370836452641004
-41.766988544591094,2.3032467921364974
-27.09975319103872,2.2390599645380256
-12.731241350491342,2.2782197818713783
-22.232244292453622,2.204191919991161
-54.90311234752124,2.4524035630547685
-81.1386964612287,2.778304509021464
-88.00450820453314,2.7108938714869066
-146.9142078277731,3.174456822687355
-222.62042570009388,3.5359850031599445
-330.5977807716497,3.847348999279888
-385.0171048773181,4.175381038978186
-407.5504829728836,4.412703630071718
-398.34023651405045,4.318792777073737
-367.43115471435044,3.0188061785620075
-364.68152451721795,2.831228459511739
-335.0028137590184,2.5854187707269323
-266.34529307387413,2.345961320151965
-239.12686733870515,2.2267939919276265
-249.95268409432506,2.3074618294976905
-274.22671939466494,2.383334929394268
-288.25944906154035,2.7725424250109336
-298.3737949066541,3.0664016767744657
-331.65918306653316,3.5256152329157016
-331.0499412220828,3.5330358484860263
-388.522267206192,3.7896878655426076
-354.9723342514202,3.5575526104924693
-325.9433835304038,3.3645472279251267
-299.3501058745274,3.4695868603982496
-315.68962380350627,3.718784895597585
-294.4309344683192,3.7690037635752858
-304.47820267370366,4.059424716486276
-258.84703102103816,3.4976351124906446
-264.774143037704,3.637768931833633
-286.31262971332706,3.730067627857744
-315.4428581206222,3.8259211874413617
-274.23315113350657,3.5370069883139204
-322.07461085158167,3.7425695692655183
-308.7965803094675,3.3618962403710047
-316.22534227861547,3.576650890045107
-352.88560509623153,3.7217224291321926
-398.16723464621884,4.1535723993857
-402.0518967642286,4.07034048958269
-419.1538720860807,4.379389886337495
-394.5553656653963,4.285205046745447
-373.23803830274517,4.179569632792407
-403.76843884651316,4.816623353303956
-414.76459551035475,4.913218918017986
-348.0300710671896,4.560538051342452
-341.96342715759414,5.185934876654239
-403.16985233611996,5.604912700846368
-406.93419283572933,5.865011248433881
-407.85654807391575,5.472606029330366
-468.7194401590928,5.7715016242886765
-450.39798046276786,5.42330854750985
-466.5781078166241,5.481307721713275
-430.7003534172873,4.99404752254582
-307.9745513760739,4.052414772256871
-618.6291333827547,3.726526671772198
-659.011698842663,3.933603034255503
-636.0153802271653,3.7416641901793706
-666.0775675464743,3.7757548578773
-693.2032484044432,3.8859954756944237
-964.3004898358762,4.484216595157097
-1169.1575420968418,4.908337051737737
-959.7514259566541,5.140177382383515
-689.2770838965354,5.680519596076364
-672.7476334456628,5.790043725183299
-638.243574847619,5.805698476160483
-605.2356650366626,5.548208506728058
-455.7835017641465,4.5853601858242
-349.9012393375124,4.00703694060914
-291.74453680788923,3.791257122059493
-250.63519312712233,3.452081961260799
-187.53636698830002,3.0695291274848584
-176.36278351346087,3.0505189637113372
-193.20003624813904,3.2241973602709986
-167.98454505187357,3.1102921916153745
-163.08552118024414,3.231233367767681
-165.75495030773715,3.2448889688705993
-138.9599801555095,2.94819988796019
-116.0305736308151,2.8305765116193795
-112.50312533736654,2.923650890802244
-111.85933427535959,3.1070384733989185
-118.71502870300262,3.147994317694579
-113.64160051486631,2.9632063924120757
-137.70407738989744,3.204775826401422
-161.8781090463906,3.035012076327763
-285.7095689909342,4.1948839446570645
-342.1969549116072,4.713139695694316
-377.0474599974195,4.7732575428752275
-386.98671770993604,4.68047372210577
-422.91749722217736,5.119075043436024
-380.8447126391224,5.118916956336712
-514.6748148742624,5.538279024220092
-370.02082530651825,4.784703890008801
-310.5059970682782,4.707248914347462
-363.5108133056263,4.959465858689121
-480.70173589499336,5.602462550977447
-566.1850515885817,5.61564174868298
-674.7900434111833,5.9976423679390045
-722.5622500727275,6.4792642164172465
-635.1495689589574,6.332168453104942
-589.4526578969612,5.893127051345189
-431.6029810740114,5.379933989492801
-306.1628943875538,4.688676626249827
-180.6741737504537,4.2073553000347275
-103.8275010257553,3.3820191285472054
-77.40652286679729,2.124464678180079
-64.99881565742965,2.007241516469835
-100.14179053768888,2.100679669933475
-93.83052127904851,2.0630020373392695
-107.1054527336963,2.181800969680963
-109.039153042102,2.3387972803228667
-175.34076451344765,3.1983470492040116
-208.40258381648965,3.4029580507078974
-233.2501482550123,3.597157372526301
-224.87414938467816,3.428751694352855
-228.01400804138916,3.5614708723910464
-207.12072653378198,3.389395215128384
-203.85032034054856,3.336211137212443
-123.93692954691737,2.826636649862398
-120.67637611127834,2.572911893320658
-94.61935442513968,2.3724277704708103
-81.81028719269317,2.256554396758503
-80.01493898636986,2.231254176929207
-85.186989668831,2.286652882998432
-77.76180671312243,2.3349107275137913
-101.42980331019378,2.6173591346110143
-114.17439837115013,2.804821245756221
-133.04116694159165,3.4418538640833227
-139.7607977303436,3.654335441881448
-179.51817993810835,4.004213540770791
-184.64274873768335,3.88076078170303
-190.32121695713744,3.9837829258702717
-177.46589127926345,3.849089185449375
-251.1153134908937,4.790025617231847
-214.94895643829858,4.293832506122979
-208.76785248740316,4.377808243325656
-186.86544081358792,4.3317268437187035
-184.97929520761122,4.398776407588565
-196.82419331059953,4.647928048181193
-214.34569670337035,4.7927053588106165
-121.13063225955449,3.3581441639281646
-109.36322405829951,3.1065433263938123
-95.07608613586324,2.9504883427441166
-84.42334568617797,2.875224744303108
-92.80192626702481,3.00434945214723
-76.92826654318165,2.839629373277595
-55.504692137504065,2.4733980974723053
-60.2204095317859,2.7248360752182528
-87.24058968949268,3.3192141050871498
-98.52239645243273,3.4186697307630673
-136.6076878415967,4.193470264020206
-146.187672237741,4.5560506353387105
-171.29957818352662,4.9719708077908065
-514.0239946480445,3.2769470955078273
-388.53974751764395,1.859263526564771
-358.1904402032307,1.8447393790280682
-318.9840051386263,1.7749857557469282
-247.52578659647295,1.6786429030059833
-200.78794646396844,1.604932183463562
-152.76022822773757,1.5204537680291759
-148.4390594277713,1.5583660321916035
-132.80796031388445,2.2305686167785015
-99.87592146127471,2.241237386387759
-92.04811189171957,2.2454956235504877
-71.92686273715638,2.5975817504757357
-66.10641763815438,2.4961072441547607
-71.71394776980831,2.6349308343757105
-79.40738086622633,2.76596820929822
-90.26514592287153,2.9301091125050602
-90.20595180868953,2.871730659756146
-131.6714867008477,2.8097285126817817
-110.45834151648664,2.6819381933187327
-97.55170000876676,2.7297752811903373
-97.68631001567434,2.7414594672703205
-115.71133350967666,2.9609895695406814
-121.67347560206969,3.1289812642828894
-131.79450436301792,3.36387522114452
-86.1975359518811,3.9479706995565214
-100.46465862172398,3.6428192419155283
-123.925984603824,3.513590478900673
-138.73027456341316,3.6915958384535843
-102.67915767969373,3.1399344534029257
-110.26319351291623,3.1464845016913032
-110.84686907129554,2.9417209817481815
-109.28928961308372,2.4525598274591456
-134.736989128663,2.8577309910002504
-202.62546841604433,3.8147143333945843
-170.27695432441624,2.629769686758032
-185.88056003337465,2.7384761424226394
-199.3807153018313,2.8030983886456196
-183.73430742295173,2.8544334560994806
-193.327362852404,2.9857867279209853
-199.96805394433412,3.0054808568166607
-143.26094561435616,2.482583471702833
-164.8302647800243,3.650897862677966
-217.5534914748152,3.6367198984459304
-207.34088240461608,3.621687566254014
-229.63823808432463,3.717184715960243
-228.3568215373538,3.572522982240543
-190.9160961648689,3.1722607556682885
-220.7665348691089,3.44601345322308
-239.36529918565398,3.5264183201806056
-210.27524026780958,3.318754807011644
-201.26145393475963,3.2288082935195233
-188.55743420046304,3.2242553601708814
-183.99563780215146,3.066901036843504
-195.5089004494186,3.4540864483720535
-179.80876681205666,3.3508545501817277
-175.92351297635565,3.4484007664332865
-145.29043650175223,3.370578992330598
-122.96262110513479,3.4220408279468
-117.70863805841358,3.1126202473437026
-114.76180878789313,3.279253860161935
-119.19185123727522,3.4712833792111324
-122.48016308428905,3.641701395618266
-107.94923622462493,3.5446908548042626
-97.5540185464699,3.147216375633844
-93.79904976726559,3.400601254416114
-90.03450776435434,3.590316753393601
-95.43696010371355,3.646960367601385
-99.21348127475615,3.4973694403246203
-94.1423889717986,3.207456112655661
-83.19117778118913,2.9138195911932803
-94.63310921045127,3.1104353336704444
-85.21206146703042,2.9268474496649213
-66.72917814708019,2.5749518893048298
-61.87454223739257,2.6345850275733995
-45.88922336517746,2.3688846785054367
-32.050762617388834,2.0564178347875997
-27.472089216684267,1.9895190103576352
-15.048010056843134,1.5667314834718813
-15.413440216386515,1.409062393415554
-15.328463664718639,1.5263828942500595
-15.606325861114204,1.5295532153203966
-27.845062366106696,1.783251671566154
-35.011985589454156,2.030260323657216
-47.356770506184844,2.1906671108450086
-51.56725364153323,2.2670723905289183
-53.664824382577216,2.4015174584123846
-65.43082432263849,2.7134018373455584
-68.82320174505652,2.7253159172946613
