x,y
-117.1800410093049,1.606718942661014
-134.4399631876606,1.6111131470193694
-166.7003710166037,1.6107249841797755
-176.18576505486686,1.630194077513746
-184.8031108388928,1.59863443337742
-183.4775922247629,1.588631164534404
-206.9595250775004,1.5746171313217674
-177.5491719753311,1.5835126603557204
-198.29808835123995,1.5883157125633867
-207.3244988588836,1.586198973181517
-214.84458625790563,1.5750686056294279
-179.35153207833474,1.581205692647962
-190.71699506800553,1.5559063702050093
-170.37330647408865,1.5280639339936894
-195.75830573354892,1.4743141446508041
-150.05532133616163,1.484997044440099
-161.77814175773915,1.4597686430190513
-152.24942934394798,1.4502330459961192
-178.22591679434169,1.4622835995618662
-191.16620917282714,1.4819126751851714
-159.6124546821792,1.4843496766033657
-161.94695188576986,1.4828382897114591
-175.1987069639635,1.5091393983184382
-245.38214279222754,1.5827184195606483
-258.378405032778,1.5957100998916787
-248.48026407007578,1.6165897844827324
-202.2218407305967,1.6288524309408212
-218.85113401527633,1.6416989050499529
-139.05338184314175,1.6515714458983066
-187.88858235140995,1.6077202814741065
-21.661614279189745,1.5777537986990837
62.61043274945068,1.569120894753289
46.3164898599663,1.5064709843473763
18.261617215153933,1.4984008464915597
51.85597254542573,1.4890792014787346
96.10143545531355,1.4749286553876246
186.84321699040277,1.4763328337219148
157.49113711496238,1.41696028870384
177.37021901805127,1.426025447087969
158.2769218095184,1.4373329714276675
215.00804632888529,1.4534967178070222
178.8811320170795,1.4259171541405098
186.65717041298961,1.4362776650436087
166.66888298983127,1.4429053439499
186.39606173726227,1.4521216719854504
179.08385933219878,1.4627656715126478
196.89009393359783,1.466300992776371
192.5179819105589,1.4427974768283487
218.4107297744287,1.4233756959289765
165.43283350576672,1.4168423636070289
183.29779150660573,1.4390118311497575
178.45526908148122,1.4463280938680154
184.53528296194753,1.432136605106368
175.09622455489983,1.4134370056753505
163.08788780024702,1.4412914660953173
248.89531059598357,1.5001507255014053
224.69426111333922,1.5057945260427485
172.63893084349633,1.4773108530574721
209.66216613399422,1.501596149045252
219.323740072486,1.5068833592843527
225.4247799004324,1.5209102764627611
236.98957951619474,1.5032814550264202
150.12004743795075,1.4439327124034729
149.69237651941845,1.4452755491384213
256.95299443549726,1.494006563007683
226.97563806342697,1.4768101211022373
227.3522753841909,1.473316678884413
168.84156094030482,1.4261559415065694
